ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyHeight
Pea Ridge,PERI70,1,May 15 2008,Hardwood,19.2
Pea Ridge,PERI70,1,May 15 2012,Hardwood,29.9
Pea Ridge,PERI70,1,May 16 2016,Hardwood,24.5
Pea Ridge,PERI70,1,May 16 2016,Total,24.5
Pea Ridge,PERI70,1,May 22 2021,Hardwood,26.25
Pea Ridge,PERI71,1,May 15 2012,Conifer,10.6
Pea Ridge,PERI71,1,May 16 2008,Conifer,12.9
Pea Ridge,PERI71,1,May 16 2008,Hardwood,8.8
Pea Ridge,PERI71,1,May 22 2021,Hardwood,25
Pea Ridge,PERI71,1,May 25 2016,Hardwood,18
Pea Ridge,PERI71,1,May 25 2016,Conifer,11
Pea Ridge,PERI71,1,May 25 2016,Total,18
Pea Ridge,PERI72,1,May 15 2012,Hardwood,17
Pea Ridge,PERI72,1,May 16 2008,Conifer,12.3
Pea Ridge,PERI72,1,May 16 2008,Hardwood,20.1
Pea Ridge,PERI72,1,May 18 2021,Hardwood,22.5
Pea Ridge,PERI72,1,May 23 2016,Hardwood,21
Pea Ridge,PERI72,1,May 23 2016,Conifer,13.5
Pea Ridge,PERI72,1,May 23 2016,Total,21
Pea Ridge,PERI73,1,May 23 2016,Total,0
Pea Ridge,PERI74,1,May 14 2012,Hardwood,20.6
Pea Ridge,PERI74,1,May 19 2021,Hardwood,23.5
Pea Ridge,PERI74,1,May 23 2016,Total,0
Pea Ridge,PERI75,1,May 12 2008,Hardwood,14.5
Pea Ridge,PERI75,1,May 14 2012,Hardwood,11.4
Pea Ridge,PERI75,1,May 24 2016,Hardwood,14
Pea Ridge,PERI75,1,May 24 2016,Total,14
Pea Ridge,PERI75,1,May 24 2021,Hardwood,20.5
Pea Ridge,PERI76,1,May 12 2008,Hardwood,12.3
Pea Ridge,PERI76,1,May 17 2012,Hardwood,13.4
Pea Ridge,PERI76,1,May 24 2016,Hardwood,19.5
Pea Ridge,PERI76,1,May 24 2016,Total,19.5
Pea Ridge,PERI76,1,May 24 2021,Hardwood,17.25
Pea Ridge,PERI77,1,May 17 2012,Hardwood,6.8
Pea Ridge,PERI77,1,May 18 2008,Conifer,5.5
Pea Ridge,PERI77,1,May 18 2008,Hardwood,20.7
Pea Ridge,PERI77,1,May 20 2021,Hardwood,20.5
Pea Ridge,PERI77,1,May 24 2016,Hardwood,26
Pea Ridge,PERI77,1,May 24 2016,Conifer,5.5
Pea Ridge,PERI77,1,May 24 2016,Total,26
Pea Ridge,PERI78,1,May 19 2021,Hardwood,19
Pea Ridge,PERI78,1,May 24 2016,Total,0
Pea Ridge,PERI8,1,May 14 2008,Hardwood,14.2
Pea Ridge,PERI8,1,May 17 2016,Hardwood,18.75
Pea Ridge,PERI8,1,May 17 2016,Total,18.75
Pea Ridge,PERI8,1,May 17 2021,Hardwood,27.5
Pea Ridge,PERI8,1,May 23 2012,Hardwood,13.6
Pea Ridge,PERI80,1,May 13 2008,Hardwood,10.1
Pea Ridge,PERI80,1,May 15 2012,Hardwood,13
Pea Ridge,PERI80,1,May 20 2021,Hardwood,22.25
Pea Ridge,PERI80,1,May 23 2016,Hardwood,8.5
Pea Ridge,PERI80,1,May 23 2016,Total,8.5
Pea Ridge,PERI81,1,May 15 2012,Hardwood,23.9
Pea Ridge,PERI81,1,May 16 2008,Hardwood,21.4
Pea Ridge,PERI81,1,May 22 2021,Hardwood,22
Pea Ridge,PERI81,1,May 25 2016,Hardwood,23
Pea Ridge,PERI81,1,May 25 2016,Total,23
Pea Ridge,PERI82,1,May 23 2016,Total,0
Pea Ridge,PERI83,1,May 23 2016,Total,0
Pea Ridge,PERI84,1,May 12 2008,Hardwood,11.9
Pea Ridge,PERI84,1,May 14 2012,Hardwood,17.3
Pea Ridge,PERI84,1,May 22 2021,Hardwood,16
Pea Ridge,PERI84,1,May 22 2021,Conifer,7.5
Pea Ridge,PERI84,1,May 23 2016,Hardwood,13
Pea Ridge,PERI84,1,May 23 2016,Total,13
Pea Ridge,PERI85,1,May 23 2016,Total,0
Pea Ridge,PERI86,1,May 13 2008,Hardwood,11.7
Pea Ridge,PERI86,1,May 16 2012,Hardwood,10.6
Pea Ridge,PERI86,1,May 19 2021,Hardwood,7.75
Pea Ridge,PERI86,1,May 19 2021,Conifer,1.5
Pea Ridge,PERI86,1,May 23 2016,Hardwood,15
Pea Ridge,PERI86,1,May 23 2016,Total,15
Pea Ridge,PERI87,1,May 13 2008,Hardwood,21.9
Pea Ridge,PERI87,1,May 16 2012,Hardwood,27
Pea Ridge,PERI87,1,May 20 2021,Hardwood,25.5
Pea Ridge,PERI87,1,May 23 2016,Hardwood,29.5
Pea Ridge,PERI87,1,May 23 2016,Total,29.5
Pea Ridge,PERI88,1,May 13 2008,Hardwood,22.8
Pea Ridge,PERI88,1,May 15 2012,Hardwood,15.8
Pea Ridge,PERI88,1,May 22 2021,Hardwood,22.75
Pea Ridge,PERI88,1,May 25 2016,Hardwood,19.5
Pea Ridge,PERI88,1,May 25 2016,Conifer,17
Pea Ridge,PERI88,1,May 25 2016,Total,19.5
Pea Ridge,PERI89,1,May 15 2012,Hardwood,15.2
Pea Ridge,PERI89,1,May 16 2008,Hardwood,15.6
Pea Ridge,PERI89,1,May 18 2021,Hardwood,17
Pea Ridge,PERI89,1,May 23 2016,Hardwood,16
Pea Ridge,PERI89,1,May 23 2016,Total,16
Pea Ridge,PERI9,1,May 17 2016,Hardwood,32
Pea Ridge,PERI9,1,May 17 2016,Total,32
Pea Ridge,PERI9,1,May 17 2021,Hardwood,28
Pea Ridge,PERI9,1,May 18 2008,Hardwood,27.7
Pea Ridge,PERI9,1,May 23 2012,Hardwood,19.9
Pea Ridge,PERI90,1,May 23 2016,Total,0
Pea Ridge,PERI91,1,May 14 2012,Hardwood,22
Pea Ridge,PERI91,1,May 23 2016,Total,0
Pea Ridge,PERI92,1,May 13 2008,Hardwood,5.7
Pea Ridge,PERI92,1,May 16 2012,Hardwood,14.1
Pea Ridge,PERI92,1,May 19 2021,Hardwood,23.5
Pea Ridge,PERI92,1,May 23 2016,Hardwood,19
Pea Ridge,PERI92,1,May 23 2016,Total,19
Pea Ridge,PERI93,1,May 13 2008,Hardwood,18.3
Pea Ridge,PERI93,1,May 16 2012,Hardwood,14
Pea Ridge,PERI93,1,May 20 2021,Hardwood,25.5
Pea Ridge,PERI93,1,May 23 2016,Hardwood,15.25
Pea Ridge,PERI93,1,May 23 2016,Total,15.25
Pea Ridge,PERI94,1,May 13 2008,Hardwood,31.1
Pea Ridge,PERI94,1,May 15 2012,Hardwood,30.6
Pea Ridge,PERI94,1,May 18 2021,Hardwood,32.5
Pea Ridge,PERI94,1,May 23 2016,Hardwood,39.75
Pea Ridge,PERI94,1,May 23 2016,Total,39.75
Pea Ridge,PERI95,1,May 13 2008,Hardwood,13.8
Pea Ridge,PERI95,1,May 14 2012,Hardwood,18
Pea Ridge,PERI95,1,May 16 2016,Hardwood,24
Pea Ridge,PERI95,1,May 16 2016,Total,24
Pea Ridge,PERI95,1,May 18 2021,Hardwood,26.5
Pea Ridge,PERI96,1,May 13 2008,Conifer,14.4
Pea Ridge,PERI96,1,May 16 2012,Hardwood,11.2
Pea Ridge,PERI96,1,May 18 2021,Hardwood,22.7
Pea Ridge,PERI96,1,May 18 2021,Conifer,11.25
Pea Ridge,PERI96,1,May 23 2016,Hardwood,12
Pea Ridge,PERI96,1,May 23 2016,Total,12
Pea Ridge,PERI97,1,May 13 2008,Hardwood,30.7
Pea Ridge,PERI97,1,May 16 2012,Hardwood,28.4
Pea Ridge,PERI97,1,May 18 2021,Hardwood,27.5
Pea Ridge,PERI97,1,May 23 2016,Hardwood,33
Pea Ridge,PERI97,1,May 23 2016,Total,33
Pea Ridge,PERI98,1,May 16 2008,Hardwood,23.9
Pea Ridge,PERI98,1,May 21 2012,Hardwood,16.7
Pea Ridge,PERI98,1,May 22 2021,Hardwood,26
Pea Ridge,PERI98,1,May 25 2016,Hardwood,22
Pea Ridge,PERI98,1,May 25 2016,Total,22
Pea Ridge,PERI99,1,May 16 2008,Hardwood,25.7
Pea Ridge,PERI99,1,May 21 2012,Hardwood,23.2
Pea Ridge,PERI99,1,May 22 2021,Hardwood,24.5
Pea Ridge,PERI99,1,May 25 2016,Hardwood,23
Pea Ridge,PERI99,1,May 25 2016,Total,23
Pipestone,PIPE1,0,May 26 2017,Total,0
Pipestone,PIPE10,0,May 26 2017,Total,0
Pipestone,PIPE11,0,May 26 2017,Total,0
Pipestone,PIPE12,0,May 26 2017,Total,0
Pipestone,PIPE13,0,May 26 2017,Total,0
Pipestone,PIPE14,0,May 26 2017,Total,0
Pipestone,PIPE15,0,May 26 2017,Total,0
Pipestone,PIPE16,0,May 26 2017,Total,0
Pipestone,PIPE17,0,May 26 2017,Total,0
Pipestone,PIPE18,0,May 26 2017,Hardwood,2
Pipestone,PIPE18,0,May 26 2017,Total,2
Pipestone,PIPE18,1,May 23 2022,Hardwood,3.3
Pipestone,PIPE19,0,May 26 2017,Hardwood,2
Pipestone,PIPE19,0,May 26 2017,Total,2
Pipestone,PIPE19,1,May 23 2022,Hardwood,10.6
Pipestone,PIPE2,0,May 26 2017,Total,0
Pipestone,PIPE20,0,May 26 2017,Total,0
Pipestone,PIPE21,0,May 26 2017,Hardwood,11
Pipestone,PIPE21,0,May 26 2017,Total,11
Pipestone,PIPE21,1,May 15 2009,Hardwood,8.8
Pipestone,PIPE21,1,May 24 2022,Hardwood,10.9
Pipestone,PIPE22,0,May 26 2017,Hardwood,4
Pipestone,PIPE22,0,May 26 2017,Total,4
Pipestone,PIPE23,0,May 26 2017,Total,0
Pipestone,PIPE24,0,May 26 2017,Total,0
Pipestone,PIPE25,0,May 26 2017,Total,0
Pipestone,PIPE25,1,May 14 2009,Hardwood,5.7
Pipestone,PIPE25,1,May 23 2022,Hardwood,5.3
Pipestone,PIPE26,0,May 26 2017,Total,0
Pipestone,PIPE27,0,May 26 2017,Hardwood,18
Pipestone,PIPE27,0,May 26 2017,Total,18
Pipestone,PIPE27,1,May 15 2009,Hardwood,7.6
Pipestone,PIPE27,1,May 15 2013,Hardwood,10.5
Pipestone,PIPE27,1,May 24 2022,Hardwood,13.7
Pipestone,PIPE28,0,May 26 2017,Hardwood,12
Pipestone,PIPE28,0,May 26 2017,Total,12
Pipestone,PIPE28,1,May 16 2009,Hardwood,14.1
Pipestone,PIPE28,1,May 24 2022,Hardwood,17.3
Pipestone,PIPE29,0,May 26 2017,Hardwood,11
Pipestone,PIPE29,0,May 26 2017,Total,11
Pipestone,PIPE29,1,May 23 2022,Hardwood,8.6
Pipestone,PIPE3,0,May 26 2017,Total,0
Pipestone,PIPE3,1,May 23 2022,Hardwood,8.4
Pipestone,PIPE30,0,May 26 2017,Total,0
Pipestone,PIPE31,0,May 26 2017,Total,0
Pipestone,PIPE32,0,May 26 2017,Total,0
Pipestone,PIPE33,0,May 26 2017,Total,0
Pipestone,PIPE33,1,May 23 2022,Hardwood,16.9
Pipestone,PIPE34,0,May 26 2017,Total,0
Pipestone,PIPE34,1,May 14 2009,Hardwood,11.4
Pipestone,PIPE34,1,May 23 2022,Hardwood,14.3
Pipestone,PIPE35,0,May 26 2017,Total,0
Pipestone,PIPE36,0,May 26 2017,Total,0
Pipestone,PIPE37,0,May 26 2017,Total,0
Pipestone,PIPE38,0,May 26 2017,Total,0
Pipestone,PIPE39,0,May 26 2017,Hardwood,13
Pipestone,PIPE39,0,May 26 2017,Total,13
Pipestone,PIPE39,1,May 14 2009,Hardwood,11.1
Pipestone,PIPE39,1,May 24 2022,Hardwood,10.4
Pipestone,PIPE4,0,May 26 2017,Hardwood,9
Pipestone,PIPE4,0,May 26 2017,Total,9
Pipestone,PIPE4,1,May 15 2009,Hardwood,7.7
Pipestone,PIPE4,1,May 23 2022,Hardwood,12.3
Pipestone,PIPE40,0,May 26 2017,Hardwood,7
Pipestone,PIPE40,0,May 26 2017,Total,7
Pipestone,PIPE40,1,May 14 2009,Hardwood,6.1
Pipestone,PIPE40,1,May 15 2013,Hardwood,10.5
Pipestone,PIPE40,1,May 24 2022,Hardwood,12.7
Pipestone,PIPE41,0,May 26 2017,Total,0
Pipestone,PIPE42,0,May 26 2017,Total,0
Pipestone,PIPE43,1,May 26 2017,Total,0
Pipestone,PIPE44,1,May 26 2017,Total,0
Pipestone,PIPE45,1,May 26 2017,Total,1
Pipestone,PIPE46,1,May 26 2017,Total,0
Pipestone,PIPE47,1,May 26 2017,Total,0
Pipestone,PIPE48,1,May 26 2017,Total,0
Pipestone,PIPE49,1,May 23 2022,Hardwood,6.1
Pipestone,PIPE49,1,May 26 2017,Total,0
Pipestone,PIPE5,0,May 26 2017,Total,0
Pipestone,PIPE50,1,May 26 2017,Total,0
Pipestone,PIPE51,1,May 26 2017,Total,0
Pipestone,PIPE52,1,May 26 2017,Total,0
Pipestone,PIPE53,1,May 26 2017,Total,0
Pipestone,PIPE54,1,May 26 2017,Total,0
Pipestone,PIPE55,1,May 26 2017,Total,0
Pipestone,PIPE56,1,May 26 2017,Total,0
Pipestone,PIPE57,1,May 26 2017,Total,0
Pipestone,PIPE58,1,May 14 2009,Hardwood,7.8
Pipestone,PIPE58,1,May 15 2013,Hardwood,8
Pipestone,PIPE58,1,May 23 2022,Hardwood,7.3
Pipestone,PIPE58,1,May 26 2017,Hardwood,8
Pipestone,PIPE58,1,May 26 2017,Total,8
Pipestone,PIPE59,1,May 26 2017,Total,0
Pipestone,PIPE6,0,May 26 2017,Total,0
Pipestone,PIPE60,1,May 26 2017,Total,0
Pipestone,PIPE61,1,May 26 2017,Total,0
Pipestone,PIPE62,1,May 26 2017,Total,0
Pipestone,PIPE63,1,May 26 2017,Total,0
Pipestone,PIPE64,1,May 26 2017,Total,0
Pipestone,PIPE65,1,May 26 2017,Total,0
Pipestone,PIPE66,1,May 26 2017,Total,0
Pipestone,PIPE67,1,May 26 2017,Total,0
Pipestone,PIPE68,1,May 26 2017,Total,0
Pipestone,PIPE7,0,May 26 2017,Total,0
Pipestone,PIPE7,1,May 23 2022,Hardwood,7.3
Pipestone,PIPE8,0,May 26 2017,Total,0
Pipestone,PIPE9,0,May 26 2017,Hardwood,12
Pipestone,PIPE9,0,May 26 2017,Total,12
Pipestone,PIPE9,1,May 15 2009,Hardwood,13
Pipestone,PIPE9,1,May 23 2022,Hardwood,12
Tallgrass Prairie,TAPR139,2,Jun  8 2001,Hardwood,6
Tallgrass Prairie,TAPR139,2,Jun 13 2002,Hardwood,7.5
Tallgrass Prairie,TAPR155,1,May 14 2004,Hardwood,8
Tallgrass Prairie,TAPR159,1,Jun  4 2008,Hardwood,29.1
Tallgrass Prairie,TAPR159,1,May 19 2005,Hardwood,23
Tallgrass Prairie,TAPR159,1,May 20 2006,Hardwood,21
Tallgrass Prairie,TAPR159,1,May 20 2014,Hardwood,22
Tallgrass Prairie,TAPR159,1,May 21 2007,Hardwood,25
Tallgrass Prairie,TAPR159,1,May 22 2010,Hardwood,24
Tallgrass Prairie,TAPR159,1,May 25 2001,Hardwood,27
Tallgrass Prairie,TAPR159,1,May 25 2004,Hardwood,34
Tallgrass Prairie,TAPR159,1,May 25 2018,Hardwood,16
Tallgrass Prairie,TAPR159,1,May 30 2002,Hardwood,26
Tallgrass Prairie,TAPR159,3,May 19 2005,Hardwood,13.4
Tallgrass Prairie,TAPR159,3,May 20 2006,Hardwood,15
Tallgrass Prairie,TAPR159,3,May 25 2001,Hardwood,15
Tallgrass Prairie,TAPR159,3,May 25 2004,Hardwood,30
Tallgrass Prairie,TAPR159,3,May 30 2002,Hardwood,16
Tallgrass Prairie,TAPR159,4,May 19 2005,Hardwood,7.5
Tallgrass Prairie,TAPR159,4,May 20 2006,Hardwood,13.5
Tallgrass Prairie,TAPR159,4,May 25 2001,Hardwood,16.5
Tallgrass Prairie,TAPR159,4,May 25 2004,Hardwood,8
Tallgrass Prairie,TAPR159,4,May 30 2002,Hardwood,16.75
Tallgrass Prairie,TAPR160,1,Jun  4 2008,Hardwood,12.2
Tallgrass Prairie,TAPR160,1,May 19 2005,Hardwood,6
Tallgrass Prairie,TAPR160,1,May 19 2014,Hardwood,14.5
Tallgrass Prairie,TAPR160,1,May 20 2006,Hardwood,10.75
Tallgrass Prairie,TAPR160,1,May 21 2007,Hardwood,10
Tallgrass Prairie,TAPR160,1,May 22 2010,Hardwood,11.5
Tallgrass Prairie,TAPR160,1,May 25 2004,Hardwood,24
Tallgrass Prairie,TAPR160,1,May 25 2018,Hardwood,13
Tallgrass Prairie,TAPR160,1,May 30 2002,Hardwood,4.25
Tallgrass Prairie,TAPR160,2,May 19 2005,Hardwood,7.2
Tallgrass Prairie,TAPR160,2,May 20 2006,Hardwood,16
Tallgrass Prairie,TAPR160,2,May 24 2001,Hardwood,6.75
Tallgrass Prairie,TAPR160,2,May 30 2002,Hardwood,14
Tallgrass Prairie,TAPR160,3,May 19 2005,Hardwood,14.25
Tallgrass Prairie,TAPR160,3,May 20 2006,Hardwood,13
Tallgrass Prairie,TAPR160,3,May 24 2001,Hardwood,19
Tallgrass Prairie,TAPR160,3,May 25 2004,Hardwood,13.5
Tallgrass Prairie,TAPR160,3,May 30 2002,Hardwood,26
Tallgrass Prairie,TAPR160,4,May 20 2006,Hardwood,10
Tallgrass Prairie,TAPR160,4,May 24 2001,Hardwood,12
Tallgrass Prairie,TAPR160,4,May 25 2004,Hardwood,16
Tallgrass Prairie,TAPR161,1,Jun  4 2008,Hardwood,6.9
Tallgrass Prairie,TAPR161,1,May 19 2005,Hardwood,5.4
Tallgrass Prairie,TAPR161,1,May 20 2006,Hardwood,7
Tallgrass Prairie,TAPR161,1,May 20 2014,Hardwood,6
Tallgrass Prairie,TAPR161,1,May 21 2007,Hardwood,5
Tallgrass Prairie,TAPR161,1,May 22 2010,Hardwood,7.5
Tallgrass Prairie,TAPR161,1,May 24 2001,Hardwood,5
Tallgrass Prairie,TAPR161,1,May 29 2002,Hardwood,8.75
Tallgrass Prairie,TAPR161,4,May 19 2005,Hardwood,8.75
Tallgrass Prairie,TAPR161,4,May 20 2006,Hardwood,13
Tallgrass Prairie,TAPR161,4,May 24 2001,Hardwood,11.5
Tallgrass Prairie,TAPR161,4,May 25 2004,Hardwood,14.5
Tallgrass Prairie,TAPR161,4,May 29 2002,Hardwood,18.5
Tallgrass Prairie,TAPR162,1,Jun  4 2008,Hardwood,19.9
Tallgrass Prairie,TAPR162,1,May 19 2005,Hardwood,13.2
Tallgrass Prairie,TAPR162,1,May 20 2014,Hardwood,12.75
Tallgrass Prairie,TAPR162,1,May 21 2007,Hardwood,16
Tallgrass Prairie,TAPR162,1,May 22 2006,Hardwood,15
Tallgrass Prairie,TAPR162,1,May 22 2010,Hardwood,15
Tallgrass Prairie,TAPR162,1,May 24 2001,Hardwood,15
Tallgrass Prairie,TAPR162,1,May 25 2004,Hardwood,21
Tallgrass Prairie,TAPR162,1,May 30 2002,Hardwood,12.5
Tallgrass Prairie,TAPR162,2,May 19 2005,Hardwood,7
Tallgrass Prairie,TAPR162,2,May 24 2001,Hardwood,7
Tallgrass Prairie,TAPR162,2,May 30 2002,Hardwood,10.25
Tallgrass Prairie,TAPR162,3,May 19 2005,Hardwood,13.75
Tallgrass Prairie,TAPR162,3,May 22 2006,Hardwood,22
Tallgrass Prairie,TAPR162,4,May 19 2005,Hardwood,18.9
Tallgrass Prairie,TAPR162,4,May 22 2006,Hardwood,22
Tallgrass Prairie,TAPR162,4,May 24 2001,Hardwood,15.5
Tallgrass Prairie,TAPR162,4,May 25 2004,Hardwood,24
Tallgrass Prairie,TAPR162,4,May 30 2002,Hardwood,20
Tallgrass Prairie,TAPR163,1,Jun  3 2002,Hardwood,14.25
Tallgrass Prairie,TAPR163,1,Jun  4 2008,Hardwood,16.6
Tallgrass Prairie,TAPR163,1,May 19 2005,Hardwood,15
Tallgrass Prairie,TAPR163,1,May 20 2014,Hardwood,13.5
Tallgrass Prairie,TAPR163,1,May 21 2007,Hardwood,18
Tallgrass Prairie,TAPR163,1,May 22 2006,Hardwood,17
Tallgrass Prairie,TAPR163,1,May 22 2010,Hardwood,17
Tallgrass Prairie,TAPR163,1,May 24 2001,Hardwood,14.75
Tallgrass Prairie,TAPR163,1,May 25 2004,Hardwood,14.5
Tallgrass Prairie,TAPR163,2,Jun  3 2002,Hardwood,26
Tallgrass Prairie,TAPR163,2,May 19 2005,Hardwood,14.5
Tallgrass Prairie,TAPR163,2,May 22 2006,Hardwood,20
Tallgrass Prairie,TAPR163,2,May 24 2001,Hardwood,26
Tallgrass Prairie,TAPR163,2,May 25 2004,Hardwood,14
Tallgrass Prairie,TAPR163,4,Jun  3 2002,Hardwood,12.75
Tallgrass Prairie,TAPR163,4,May 19 2005,Hardwood,8.25
Tallgrass Prairie,TAPR163,4,May 22 2006,Hardwood,10
Tallgrass Prairie,TAPR163,4,May 24 2001,Hardwood,8
Tallgrass Prairie,TAPR163,4,May 25 2004,Hardwood,9
Tallgrass Prairie,TAPR164,1,Jun  1 2002,Hardwood,20.5
Tallgrass Prairie,TAPR164,1,Jun  5 2008,Hardwood,12.6
Tallgrass Prairie,TAPR164,1,Jun  7 2001,Hardwood,11.5
Tallgrass Prairie,TAPR164,1,May 17 2005,Hardwood,13.3
Tallgrass Prairie,TAPR164,1,May 17 2007,Hardwood,12.5
Tallgrass Prairie,TAPR164,1,May 17 2014,Hardwood,18
Tallgrass Prairie,TAPR164,1,May 18 2006,Hardwood,16
Tallgrass Prairie,TAPR164,1,May 22 2018,Hardwood,16
Tallgrass Prairie,TAPR164,1,May 23 2010,Hardwood,15
Tallgrass Prairie,TAPR164,2,Jun  1 2002,Hardwood,34
Tallgrass Prairie,TAPR164,2,Jun  7 2001,Hardwood,25.5
Tallgrass Prairie,TAPR165,1,Jun  1 2002,Hardwood,29.5
Tallgrass Prairie,TAPR165,1,Jun  5 2008,Hardwood,20.8
Tallgrass Prairie,TAPR165,1,May 17 2007,Hardwood,14
Tallgrass Prairie,TAPR165,1,May 17 2014,Hardwood,18.75
Tallgrass Prairie,TAPR165,1,May 18 2006,Hardwood,15.5
Tallgrass Prairie,TAPR165,1,May 20 2005,Hardwood,12.8
Tallgrass Prairie,TAPR165,1,May 22 2018,Hardwood,15
Tallgrass Prairie,TAPR165,1,May 23 2010,Hardwood,28
Tallgrass Prairie,TAPR166,1,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR166,1,Jun  5 2008,Hardwood,20.1
Tallgrass Prairie,TAPR166,1,Jun  7 2001,Hardwood,8.75
Tallgrass Prairie,TAPR166,1,May 17 2007,Hardwood,23
Tallgrass Prairie,TAPR166,1,May 17 2014,Hardwood,27.5
Tallgrass Prairie,TAPR166,1,May 18 2006,Hardwood,32
Tallgrass Prairie,TAPR166,1,May 20 2005,Hardwood,10.05
Tallgrass Prairie,TAPR166,1,May 22 2018,Hardwood,25
Tallgrass Prairie,TAPR166,1,May 23 2010,Hardwood,30
Tallgrass Prairie,TAPR166,1,May 24 2004,Hardwood,23
Tallgrass Prairie,TAPR166,2,Jun  1 2002,Hardwood,18.5
Tallgrass Prairie,TAPR166,2,Jun  7 2001,Hardwood,7.75
Tallgrass Prairie,TAPR166,2,May 18 2006,Hardwood,30
Tallgrass Prairie,TAPR166,2,May 20 2005,Hardwood,27
Tallgrass Prairie,TAPR166,2,May 24 2004,Hardwood,29
Tallgrass Prairie,TAPR167,1,Jun  1 2002,Hardwood,24.25
Tallgrass Prairie,TAPR167,1,Jun  5 2008,Hardwood,28
Tallgrass Prairie,TAPR167,1,Jun  7 2001,Hardwood,32
Tallgrass Prairie,TAPR167,1,May 17 2007,Hardwood,14.5
Tallgrass Prairie,TAPR167,1,May 17 2014,Hardwood,20.5
Tallgrass Prairie,TAPR167,1,May 18 2006,Hardwood,26
Tallgrass Prairie,TAPR167,1,May 20 2005,Hardwood,23.75
Tallgrass Prairie,TAPR167,1,May 22 2018,Hardwood,18
Tallgrass Prairie,TAPR167,1,May 24 2004,Hardwood,32.25
Tallgrass Prairie,TAPR167,1,May 24 2010,Hardwood,35
Tallgrass Prairie,TAPR168,1,Jun  1 2002,Hardwood,26
Tallgrass Prairie,TAPR168,1,Jun  5 2008,Hardwood,26.5
Tallgrass Prairie,TAPR168,1,Jun  7 2001,Hardwood,29
Tallgrass Prairie,TAPR168,1,May 17 2014,Hardwood,27.5
Tallgrass Prairie,TAPR168,1,May 18 2006,Hardwood,23
Tallgrass Prairie,TAPR168,1,May 20 2005,Hardwood,23.75
Tallgrass Prairie,TAPR168,1,May 22 2007,Hardwood,22
Tallgrass Prairie,TAPR168,1,May 22 2018,Hardwood,15
Tallgrass Prairie,TAPR168,1,May 24 2004,Hardwood,23.5
Tallgrass Prairie,TAPR168,1,May 24 2010,Hardwood,38
Tallgrass Prairie,TAPR168,4,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR168,4,Jun  7 2001,Hardwood,34
Tallgrass Prairie,TAPR168,4,May 18 2006,Hardwood,24
Tallgrass Prairie,TAPR168,4,May 20 2005,Hardwood,15.75
Tallgrass Prairie,TAPR168,4,May 24 2004,Hardwood,15
Tallgrass Prairie,TAPR169,1,Jun  1 2002,Hardwood,16.25
Tallgrass Prairie,TAPR169,1,Jun  5 2008,Hardwood,32.3
Tallgrass Prairie,TAPR169,1,Jun  7 2001,Hardwood,23
Tallgrass Prairie,TAPR169,1,May 17 2014,Hardwood,25
Tallgrass Prairie,TAPR169,1,May 18 2006,Hardwood,34
Tallgrass Prairie,TAPR169,1,May 20 2005,Hardwood,18
Tallgrass Prairie,TAPR169,1,May 22 2007,Hardwood,11
Tallgrass Prairie,TAPR169,1,May 22 2018,Hardwood,29
Tallgrass Prairie,TAPR169,1,May 24 2010,Hardwood,32.5
Tallgrass Prairie,TAPR169,1,May 26 2004,Hardwood,28
Tallgrass Prairie,TAPR169,4,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR169,4,Jun  7 2001,Hardwood,29
Tallgrass Prairie,TAPR169,4,May 18 2006,Hardwood,22
Tallgrass Prairie,TAPR169,4,May 20 2005,Hardwood,23.4
Tallgrass Prairie,TAPR169,4,May 26 2004,Hardwood,22
Tallgrass Prairie,TAPR170,1,Jun  1 2002,Hardwood,26
Tallgrass Prairie,TAPR170,1,Jun  5 2008,Hardwood,36.2
Tallgrass Prairie,TAPR170,1,Jun  7 2001,Hardwood,29.5
Tallgrass Prairie,TAPR170,1,May 17 2014,Hardwood,22
Tallgrass Prairie,TAPR170,1,May 18 2006,Hardwood,32
Tallgrass Prairie,TAPR170,1,May 20 2005,Hardwood,25.5
Tallgrass Prairie,TAPR170,1,May 22 2007,Hardwood,18
Tallgrass Prairie,TAPR170,1,May 22 2018,Hardwood,21
Tallgrass Prairie,TAPR170,1,May 24 2010,Hardwood,20
Tallgrass Prairie,TAPR170,1,May 26 2004,Hardwood,38
Tallgrass Prairie,TAPR170,3,May 20 2005,Hardwood,8.64
Tallgrass Prairie,TAPR170,4,Jun  1 2002,Hardwood,16.75
Tallgrass Prairie,TAPR170,4,Jun  7 2001,Hardwood,26
Tallgrass Prairie,TAPR170,4,May 18 2006,Hardwood,26
Tallgrass Prairie,TAPR170,4,May 20 2005,Hardwood,13
Tallgrass Prairie,TAPR171,1,Jun  1 2002,Hardwood,20
Tallgrass Prairie,TAPR171,1,Jun  5 2008,Hardwood,16.1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,Hardwood,28.5
Tallgrass Prairie,TAPR171,1,May 17 2014,Hardwood,19.5
Tallgrass Prairie,TAPR171,1,May 18 2006,Hardwood,21
Tallgrass Prairie,TAPR171,1,May 20 2005,Hardwood,7
Tallgrass Prairie,TAPR171,1,May 21 2018,Hardwood,10
